#node	identifier	category	term ID	term description
USP22	9606.ENSP00000261497	GO Component	GO:0043229	Intracellular organelle
USP22	9606.ENSP00000261497	GO Component	GO:0043231	Intracellular membrane-bounded organelle
USP22	9606.ENSP00000261497	GO Component	GO:0043233	Organelle lumen
USP22	9606.ENSP00000261497	GO Component	GO:0070013	Intracellular organelle lumen
USP22	9606.ENSP00000261497	GO Component	GO:0070461	SAGA-type complex
USP22	9606.ENSP00000261497	GO Component	GO:0110165	Cellular anatomical entity
USP22	9606.ENSP00000261497	GO Component	GO:1902493	Acetyltransferase complex
USP22	9606.ENSP00000261497	GO Component	GO:1902494	Catalytic complex
USP22	9606.ENSP00000261497	GO Component	GO:1905368	Peptidase complex
USP22	9606.ENSP00000261497	GO Component	GO:1990234	Transferase complex
USP22	9606.ENSP00000261497	STRING clusters	CL:4123	H4 histone acetyltransferase complex, and INO80-type complex
USP22	9606.ENSP00000261497	STRING clusters	CL:4211	SAGA-type complex, and Ada2/Gcn5/Ada3 transcription activator complex
USP22	9606.ENSP00000261497	STRING clusters	CL:4213	SAGA-type complex
USP22	9606.ENSP00000261497	Reactome	HSA-3214847	HATs acetylate histones
USP22	9606.ENSP00000261497	Reactome	HSA-3247509	Chromatin modifying enzymes
USP22	9606.ENSP00000261497	Reactome	HSA-392499	Metabolism of proteins
USP22	9606.ENSP00000261497	Reactome	HSA-4839726	Chromatin organization
USP22	9606.ENSP00000261497	Reactome	HSA-5688426	Deubiquitination
USP22	9606.ENSP00000261497	Reactome	HSA-5689880	Ub-specific processing proteases
USP22	9606.ENSP00000261497	Reactome	HSA-597592	Post-translational protein modification
USP22	9606.ENSP00000261497	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
USP22	9606.ENSP00000261497	TISSUES	BTO:0000042	Animal
USP22	9606.ENSP00000261497	TISSUES	BTO:0000058	Alimentary canal
USP22	9606.ENSP00000261497	TISSUES	BTO:0000081	Reproductive system
USP22	9606.ENSP00000261497	TISSUES	BTO:0000083	Female reproductive system
USP22	9606.ENSP00000261497	TISSUES	BTO:0000142	Brain
USP22	9606.ENSP00000261497	TISSUES	BTO:0000227	Central nervous system
USP22	9606.ENSP00000261497	TISSUES	BTO:0000269	Colon
USP22	9606.ENSP00000261497	TISSUES	BTO:0000282	Head
USP22	9606.ENSP00000261497	TISSUES	BTO:0000511	Gastrointestinal tract
USP22	9606.ENSP00000261497	TISSUES	BTO:0000648	Intestine
USP22	9606.ENSP00000261497	TISSUES	BTO:0000706	Large intestine
USP22	9606.ENSP00000261497	TISSUES	BTO:0001424	Uterus
USP22	9606.ENSP00000261497	TISSUES	BTO:0001484	Nervous system
USP22	9606.ENSP00000261497	TISSUES	BTO:0001489	Whole body
USP22	9606.ENSP00000261497	TISSUES	BTO:0001491	Viscus
USP22	9606.ENSP00000261497	TISSUES	BTO:0001613	Colorectum
USP22	9606.ENSP00000261497	TISSUES	BTO:0003091	Urogenital system
USP22	9606.ENSP00000261497	TISSUES	BTO:0003099	Internal female genital organ
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0000123	Histone acetyltransferase complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0000124	SAGA complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0005622	Intracellular
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0005634	Nucleus
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0005654	Nucleoplasm
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0031248	Protein acetyltransferase complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0031981	Nuclear lumen
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0032991	Protein-containing complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0043226	Organelle
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0043229	Intracellular organelle
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0043233	Organelle lumen
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0070461	SAGA-type complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0071819	DUBm complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:1902493	Acetyltransferase complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:1902494	Catalytic complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:1905368	Peptidase complex
USP22	9606.ENSP00000261497	COMPARTMENTS	GOCC:1990234	Transferase complex
USP22	9606.ENSP00000261497	Monarch HPO	EFO:0004747	Protein measurement
USP22	9606.ENSP00000261497	Monarch HPO	EFO:0005266	Serum selenium measurement
USP22	9606.ENSP00000261497	Monarch HPO	EFO:0006331	Selenium measurement
USP22	9606.ENSP00000261497	Monarch HPO	EFO:0008376	Mosquito bite measurement
USP22	9606.ENSP00000261497	Monarch HPO	EFO:0008378	Mosquito bite reaction size measurement
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0007	Acetylation
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0010	Activator
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0025	Alternative splicing
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0131	Cell cycle
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0156	Chromatin regulator
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0378	Hydrolase
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0479	Metal-binding
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0539	Nucleus
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0645	Protease
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0788	Thiol protease
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0804	Transcription
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0805	Transcription regulation
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0833	Ubl conjugation pathway
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0862	Zinc
USP22	9606.ENSP00000261497	UniProt Keywords	KW-0863	Zinc-finger
USP22	9606.ENSP00000261497	Pfam	PF00443	Ubiquitin carboxyl-terminal hydrolase
USP22	9606.ENSP00000261497	Pfam	PF02148	Zn-finger in ubiquitin-hydrolases and other protein
USP22	9606.ENSP00000261497	Pfam	PF13423	Ubiquitin carboxyl-terminal hydrolase
USP22	9606.ENSP00000261497	InterPro	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
USP22	9606.ENSP00000261497	InterPro	IPR001607	Zinc finger, UBP-type
USP22	9606.ENSP00000261497	InterPro	IPR013083	Zinc finger, RING/FYVE/PHD-type
USP22	9606.ENSP00000261497	InterPro	IPR018200	Ubiquitin specific protease, conserved site
USP22	9606.ENSP00000261497	InterPro	IPR028889	Ubiquitin specific protease domain
USP22	9606.ENSP00000261497	InterPro	IPR038765	Papain-like cysteine peptidase superfamily
USP36	9606.ENSP00000441214	GO Process	GO:0006325	Chromatin organization
USP36	9606.ENSP00000441214	GO Process	GO:0006464	Cellular protein modification process
USP36	9606.ENSP00000441214	GO Process	GO:0006508	Proteolysis
USP36	9606.ENSP00000441214	GO Process	GO:0006511	Ubiquitin-dependent protein catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0006807	Nitrogen compound metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0006996	Organelle organization
USP36	9606.ENSP00000441214	GO Process	GO:0006997	Nucleus organization
USP36	9606.ENSP00000441214	GO Process	GO:0007000	Nucleolus organization
USP36	9606.ENSP00000441214	GO Process	GO:0008152	Metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009056	Catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009057	Macromolecule catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009892	Negative regulation of metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009894	Regulation of catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009895	Negative regulation of catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0009987	Cellular process
USP36	9606.ENSP00000441214	GO Process	GO:0010468	Regulation of gene expression
USP36	9606.ENSP00000441214	GO Process	GO:0010506	Regulation of autophagy
USP36	9606.ENSP00000441214	GO Process	GO:0010507	Negative regulation of autophagy
USP36	9606.ENSP00000441214	GO Process	GO:0010638	Positive regulation of organelle organization
USP36	9606.ENSP00000441214	GO Process	GO:0010821	Regulation of mitochondrion organization
USP36	9606.ENSP00000441214	GO Process	GO:0010822	Positive regulation of mitochondrion organization
USP36	9606.ENSP00000441214	GO Process	GO:0010941	Regulation of cell death
USP36	9606.ENSP00000441214	GO Process	GO:0016043	Cellular component organization
USP36	9606.ENSP00000441214	GO Process	GO:0016241	Regulation of macroautophagy
USP36	9606.ENSP00000441214	GO Process	GO:0016242	Negative regulation of macroautophagy
USP36	9606.ENSP00000441214	GO Process	GO:0016569	Covalent chromatin modification
USP36	9606.ENSP00000441214	GO Process	GO:0016570	Histone modification
USP36	9606.ENSP00000441214	GO Process	GO:0016578	Histone deubiquitination
USP36	9606.ENSP00000441214	GO Process	GO:0016579	Protein deubiquitination
USP36	9606.ENSP00000441214	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0019222	Regulation of metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0019538	Protein metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0019941	Modification-dependent protein catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0030163	Protein catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0031323	Regulation of cellular metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0031324	Negative regulation of cellular metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0031329	Regulation of cellular catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0031330	Negative regulation of cellular catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0031647	Regulation of protein stability
USP36	9606.ENSP00000441214	GO Process	GO:0032386	Regulation of intracellular transport
USP36	9606.ENSP00000441214	GO Process	GO:0032388	Positive regulation of intracellular transport
USP36	9606.ENSP00000441214	GO Process	GO:0032879	Regulation of localization
USP36	9606.ENSP00000441214	GO Process	GO:0032880	Regulation of protein localization
USP36	9606.ENSP00000441214	GO Process	GO:0033043	Regulation of organelle organization
USP36	9606.ENSP00000441214	GO Process	GO:0033157	Regulation of intracellular protein transport
USP36	9606.ENSP00000441214	GO Process	GO:0036211	Protein modification process
USP36	9606.ENSP00000441214	GO Process	GO:0042981	Regulation of apoptotic process
USP36	9606.ENSP00000441214	GO Process	GO:0043067	Regulation of programmed cell death
USP36	9606.ENSP00000441214	GO Process	GO:0043170	Macromolecule metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0043412	Macromolecule modification
USP36	9606.ENSP00000441214	GO Process	GO:0043632	Modification-dependent macromolecule catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044087	Regulation of cellular component biogenesis
USP36	9606.ENSP00000441214	GO Process	GO:0044237	Cellular metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044238	Primary metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044248	Cellular catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044257	Cellular protein catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044260	Cellular macromolecule metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044265	Cellular macromolecule catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0044267	Cellular protein metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0048518	Positive regulation of biological process
USP36	9606.ENSP00000441214	GO Process	GO:0048519	Negative regulation of biological process
USP36	9606.ENSP00000441214	GO Process	GO:0048522	Positive regulation of cellular process
USP36	9606.ENSP00000441214	GO Process	GO:0048523	Negative regulation of cellular process
USP36	9606.ENSP00000441214	GO Process	GO:0050789	Regulation of biological process
USP36	9606.ENSP00000441214	GO Process	GO:0050794	Regulation of cellular process
USP36	9606.ENSP00000441214	GO Process	GO:0050821	Protein stabilization
USP36	9606.ENSP00000441214	GO Process	GO:0051049	Regulation of transport
USP36	9606.ENSP00000441214	GO Process	GO:0051050	Positive regulation of transport
USP36	9606.ENSP00000441214	GO Process	GO:0051128	Regulation of cellular component organization
USP36	9606.ENSP00000441214	GO Process	GO:0051130	Positive regulation of cellular component organization
USP36	9606.ENSP00000441214	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0051222	Positive regulation of protein transport
USP36	9606.ENSP00000441214	GO Process	GO:0051223	Regulation of protein transport
USP36	9606.ENSP00000441214	GO Process	GO:0051252	Regulation of rna metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0051276	Chromosome organization
USP36	9606.ENSP00000441214	GO Process	GO:0051603	Proteolysis involved in cellular protein catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0060255	Regulation of macromolecule metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0060341	Regulation of cellular localization
USP36	9606.ENSP00000441214	GO Process	GO:0065007	Biological regulation
USP36	9606.ENSP00000441214	GO Process	GO:0065008	Regulation of biological quality
USP36	9606.ENSP00000441214	GO Process	GO:0070201	Regulation of establishment of protein localization
USP36	9606.ENSP00000441214	GO Process	GO:0070646	Protein modification by small protein removal
USP36	9606.ENSP00000441214	GO Process	GO:0070647	Protein modification by small protein conjugation or removal
USP36	9606.ENSP00000441214	GO Process	GO:0071704	Organic substance metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0071840	Cellular component organization or biogenesis
USP36	9606.ENSP00000441214	GO Process	GO:0080090	Regulation of primary metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:0090069	Regulation of ribosome biogenesis
USP36	9606.ENSP00000441214	GO Process	GO:0090087	Regulation of peptide transport
USP36	9606.ENSP00000441214	GO Process	GO:0090316	Positive regulation of intracellular protein transport
USP36	9606.ENSP00000441214	GO Process	GO:1901564	Organonitrogen compound metabolic process
USP36	9606.ENSP00000441214	GO Process	GO:1901565	Organonitrogen compound catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:1901575	Organic substance catabolic process
USP36	9606.ENSP00000441214	GO Process	GO:1903146	Regulation of autophagy of mitochondrion
USP36	9606.ENSP00000441214	GO Process	GO:1903214	Regulation of protein targeting to mitochondrion
USP36	9606.ENSP00000441214	GO Process	GO:1903533	Regulation of protein targeting
USP36	9606.ENSP00000441214	GO Process	GO:1903747	Regulation of establishment of protein localization to mitochondrion
USP36	9606.ENSP00000441214	GO Process	GO:1903749	Positive regulation of establishment of protein localization to mitochondrion
USP36	9606.ENSP00000441214	GO Process	GO:1903827	Regulation of cellular protein localization
USP36	9606.ENSP00000441214	GO Process	GO:1903829	Positive regulation of cellular protein localization
USP36	9606.ENSP00000441214	GO Process	GO:1903955	Positive regulation of protein targeting to mitochondrion
USP36	9606.ENSP00000441214	GO Process	GO:1904951	Positive regulation of establishment of protein localization
USP36	9606.ENSP00000441214	GO Process	GO:2000232	Regulation of rrna processing
USP36	9606.ENSP00000441214	GO Function	GO:0003676	Nucleic acid binding
USP36	9606.ENSP00000441214	GO Function	GO:0003723	RNA binding
USP36	9606.ENSP00000441214	GO Function	GO:0003824	Catalytic activity
USP36	9606.ENSP00000441214	GO Function	GO:0004175	Endopeptidase activity
USP36	9606.ENSP00000441214	GO Function	GO:0004197	Cysteine-type endopeptidase activity
USP36	9606.ENSP00000441214	GO Function	GO:0004843	Thiol-dependent ubiquitin-specific protease activity
USP36	9606.ENSP00000441214	GO Function	GO:0005488	Binding
USP36	9606.ENSP00000441214	GO Function	GO:0008233	Peptidase activity
USP36	9606.ENSP00000441214	GO Function	GO:0008234	Cysteine-type peptidase activity
USP36	9606.ENSP00000441214	GO Function	GO:0008242	Omega peptidase activity
USP36	9606.ENSP00000441214	GO Function	GO:0016787	Hydrolase activity
USP36	9606.ENSP00000441214	GO Function	GO:0097159	Organic cyclic compound binding
USP36	9606.ENSP00000441214	GO Function	GO:0101005	Ubiquitinyl hydrolase activity
USP36	9606.ENSP00000441214	GO Function	GO:0140096	Catalytic activity, acting on a protein
USP36	9606.ENSP00000441214	GO Function	GO:1901363	Heterocyclic compound binding
USP36	9606.ENSP00000441214	GO Component	GO:0005622	Intracellular
USP36	9606.ENSP00000441214	GO Component	GO:0005634	Nucleus
USP36	9606.ENSP00000441214	GO Component	GO:0005654	Nucleoplasm
USP36	9606.ENSP00000441214	GO Component	GO:0005730	Nucleolus
USP36	9606.ENSP00000441214	GO Component	GO:0005737	Cytoplasm
USP36	9606.ENSP00000441214	GO Component	GO:0005829	Cytosol
USP36	9606.ENSP00000441214	GO Component	GO:0016604	Nuclear body
USP36	9606.ENSP00000441214	GO Component	GO:0016607	Nuclear speck
USP36	9606.ENSP00000441214	GO Component	GO:0031974	Membrane-enclosed lumen
USP36	9606.ENSP00000441214	GO Component	GO:0031981	Nuclear lumen
USP36	9606.ENSP00000441214	GO Component	GO:0043226	Organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043227	Membrane-bounded organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043228	Non-membrane-bounded organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043229	Intracellular organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043231	Intracellular membrane-bounded organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
USP36	9606.ENSP00000441214	GO Component	GO:0043233	Organelle lumen
USP36	9606.ENSP00000441214	GO Component	GO:0070013	Intracellular organelle lumen
USP36	9606.ENSP00000441214	GO Component	GO:0110165	Cellular anatomical entity
USP36	9606.ENSP00000441214	STRING clusters	CL:7242	Mixed, incl. ubiquitinyl hydrolase activity, and positive regulation of dna methylation-dependent heterochromatin assembly
USP36	9606.ENSP00000441214	STRING clusters	CL:7243	Mixed, incl. ubiquitinyl hydrolase activity, and positive regulation of dna methylation-dependent heterochromatin assembly
USP36	9606.ENSP00000441214	STRING clusters	CL:7244	Mixed, incl. ubiquitinyl hydrolase activity, and positive regulation of dna methylation-dependent heterochromatin assembly
USP36	9606.ENSP00000441214	STRING clusters	CL:7245	Ubiquitinyl hydrolase activity, and positive regulation of protein deubiquitination
USP36	9606.ENSP00000441214	STRING clusters	CL:7246	Ubiquitinyl hydrolase activity, and positive regulation of protein deubiquitination
